ontology,iteration,command_output,number_of_hypothesis_returned,algorithm_total_time,ontology_parsing_time,observation_time,gateway_opening_time,gateway_closing_time
AnimalsOntologyForStudy.owl,1,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/animals-ontology#CarnivorousAnimal> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain>)
Ontology size: 1
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005267703896003>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Animal> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Animal> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005267703896003>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Animal> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Animal> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain>) }
Done.
",2,0.38112783432006836,1.1216609477996826,3.7074692249298096,0.020226001739501953,0.004494428634643555
AnimalsOntologyForStudy.owl,2,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#CircularMuscles> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain>)
Ontology size: 1
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005272824749703>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#BodyPart> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#BodyPart> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005272824749703>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#BodyPart> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#BodyPart> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain>) }
Done.
",2,0.13620686531066895,0.06699371337890625,3.254971504211426,0.012588977813720703,0.00621795654296875
AnimalsOntologyForStudy.owl,3,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#ColdClimate> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain>)
Ontology size: 1
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005276313527503>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Habitat> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Habitat> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005276313527503>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Habitat> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Habitat> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain>) }
Done.
",2,0.1054229736328125,0.06540703773498535,3.298675060272217,0.030560970306396484,0.005013465881347656
AnimalsOntologyForStudy.owl,4,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/animals-ontology#DarkadaptedVision> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain>)
Ontology size: 1
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005279775989903>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/animals-ontology#HeightenedSenses> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/animals-ontology#HeightenedSenses> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005279775989903>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/animals-ontology#HeightenedSenses> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/animals-ontology#HeightenedSenses> <A_TOP>) }
Done.
",2,0.07717156410217285,0.08557510375976562,3.2148282527923584,0.02448868751525879,0.0037224292755126953
AnimalsOntologyForStudy.owl,5,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Penguin> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Domain>)
Ontology size: 2
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005283307467103>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/animals-ontology#AbductionSolverTaskAnimals> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Animal>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Animal> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/animals-ontology#AbductionSolverTaskAnimals> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Penguin> <http://www.semanticweb.org/mikha/ontologies/2023/8/animals-ontology#AbductionSolverTaskAnimals>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Penguin> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005283307467103>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/animals-ontology#AbductionSolverTaskAnimals> <http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Animal>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Animal> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/animals-ontology#AbductionSolverTaskAnimals> <A_TOP>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Penguin> <http://www.semanticweb.org/mikha/ontologies/2023/8/animals-ontology#AbductionSolverTaskAnimals>) SubClassOf(<http://www.semanticweb.org/mikha/ontologies/2023/8/untitled-ontology-841#Penguin> <A_TOP>) }
Done.
",1,0.144728422164917,0.06264328956604004,3.314300298690796,0.023138761520385742,0.005868673324584961
atc.anatomical-therapeutic-chemical-classification.1.owl.xml,1,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://bio2rdf.org/kegg:D08491> <http://bio2rdf.org/atc:A>)
Ontology size: 4
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005288300635203>) VersionIRI(<null>))) [Axioms: 9 Logical Axioms: 9] First 20 axioms: {SubClassOf(<http://bio2rdf.org/kegg:D08491> <http://bio2rdf.org/atc:A10BG02>) SubClassOf(<http://bio2rdf.org/atc:A10B> <http://bio2rdf.org/atc:A10>) SubClassOf(<http://bio2rdf.org/atc:A10BG> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:A10> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:A10B> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:A10BG02> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:A10BG02> <http://bio2rdf.org/atc:A10BG>) SubClassOf(<http://bio2rdf.org/atc:A10BG> <http://bio2rdf.org/atc:A10B>) SubClassOf(<http://bio2rdf.org/kegg:D08491> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005288300635203>) VersionIRI(<null>))) [Axioms: 9 Logical Axioms: 9] First 20 axioms: {SubClassOf(<http://bio2rdf.org/kegg:D08491> <http://bio2rdf.org/atc:A10BG02>) SubClassOf(<http://bio2rdf.org/atc:A10B> <http://bio2rdf.org/atc:A10>) SubClassOf(<http://bio2rdf.org/atc:A10BG> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:A10> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:A10B> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:A10BG02> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:A10BG02> <http://bio2rdf.org/atc:A10BG>) SubClassOf(<http://bio2rdf.org/atc:A10BG> <http://bio2rdf.org/atc:A10B>) SubClassOf(<http://bio2rdf.org/kegg:D08491> <A_TOP>) }
Done.
",1,0.18977737426757812,0.1015481948852539,6.276309967041016,0.02435016632080078,0.005009889602661133
atc.anatomical-therapeutic-chemical-classification.1.owl.xml,2,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://bio2rdf.org/kegg:D02691> <http://bio2rdf.org/atc:H01AC>)
Ontology size: 1
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005295179560403>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://bio2rdf.org/atc:H01AC> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:H01AC01> <http://bio2rdf.org/atc:H01AC>) SubClassOf(<http://bio2rdf.org/atc:H01AC01> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005295179560403>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://bio2rdf.org/atc:H01AC> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:H01AC01> <http://bio2rdf.org/atc:H01AC>) SubClassOf(<http://bio2rdf.org/atc:H01AC01> <A_TOP>) }
Done.
",2,0.07088947296142578,0.05170607566833496,6.5406365394592285,0.02702808380126953,0.004996776580810547
atc.anatomical-therapeutic-chemical-classification.1.owl.xml,3,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://bio2rdf.org/atc:L01XX02> <http://bio2rdf.org/atc:L>)
Ontology size: 3
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005301436963903>) VersionIRI(<null>))) [Axioms: 7 Logical Axioms: 7] First 20 axioms: {SubClassOf(<http://bio2rdf.org/atc:L01XX> <http://bio2rdf.org/atc:L01X>) SubClassOf(<http://bio2rdf.org/atc:L01XX> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:L01XX02> <http://bio2rdf.org/atc:L01XX>) SubClassOf(<http://bio2rdf.org/atc:L01X> <http://bio2rdf.org/atc:L01>) SubClassOf(<http://bio2rdf.org/atc:L01X> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:L01XX02> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:L01> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005301436963903>) VersionIRI(<null>))) [Axioms: 7 Logical Axioms: 7] First 20 axioms: {SubClassOf(<http://bio2rdf.org/atc:L01XX> <http://bio2rdf.org/atc:L01X>) SubClassOf(<http://bio2rdf.org/atc:L01XX> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:L01XX02> <http://bio2rdf.org/atc:L01XX>) SubClassOf(<http://bio2rdf.org/atc:L01X> <http://bio2rdf.org/atc:L01>) SubClassOf(<http://bio2rdf.org/atc:L01X> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:L01XX02> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:L01> <A_TOP>) }
Done.
",1,0.12233233451843262,0.05312085151672363,6.001131534576416,0.0241091251373291,0.00444483757019043
atc.anatomical-therapeutic-chemical-classification.1.owl.xml,4,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://bio2rdf.org/atc:A06AD17> <http://bio2rdf.org/atc:A06>)
Ontology size: 2
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005307595430803>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://bio2rdf.org/atc:A06AD17> <http://bio2rdf.org/atc:A06AD>) SubClassOf(<http://bio2rdf.org/atc:A06AD> <http://bio2rdf.org/atc:A06A>) SubClassOf(<http://bio2rdf.org/atc:A06AD17> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:A06A> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:A06AD> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005307595430803>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://bio2rdf.org/atc:A06AD17> <http://bio2rdf.org/atc:A06AD>) SubClassOf(<http://bio2rdf.org/atc:A06AD> <http://bio2rdf.org/atc:A06A>) SubClassOf(<http://bio2rdf.org/atc:A06AD17> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:A06A> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:A06AD> <A_TOP>) }
Done.
",1,0.07798242568969727,0.04798555374145508,5.883251428604126,0.027990341186523438,0.004102468490600586
atc.anatomical-therapeutic-chemical-classification.1.owl.xml,5,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://bio2rdf.org/kegg:D04762> <http://bio2rdf.org/atc:S01GX>)
Ontology size: 1
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005313756881803>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://bio2rdf.org/atc:S01GX> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:S01GX05> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:S01GX05> <http://bio2rdf.org/atc:S01GX>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont1005313756881803>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://bio2rdf.org/atc:S01GX> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:S01GX05> <A_TOP>) SubClassOf(<http://bio2rdf.org/atc:S01GX05> <http://bio2rdf.org/atc:S01GX>) }
Done.
",2,0.11420750617980957,0.05418109893798828,5.926610469818115,0.029006481170654297,0.0038444995880126953
